population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2002,0.0016105192803350106,0.0018268814146046122,0.0014121224633385219
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2002,1.3150129360122986,1.4902655750716658,1.148318074238487
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2003,80472.18998984227,91307.26512732582,71206.1088415475
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2003,0.0015659433725370901,0.0017761958702672347,0.0013847444354972034
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2003,1.26817930840847,1.4389316900218216,1.1221530553167554
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2004,80777.94409494846,91470.40835643762,71489.88623565361
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2004,0.001576893036181377,0.0017801337588441862,0.001402099231116881
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2004,1.256718061853953,1.4230680861544802,1.1122173543637959
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2005,83913.7264444659,94299.27404888478,74679.1731380834
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2005,0.0016410812914774693,0.0018398624894068447,0.0014586979161574562
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2005,1.288521621787128,1.4479949667261054,1.1467221557522795
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2006,85865.59270373039,96882.15365238092,76836.97397278922
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2006,0.0016842813324559718,0.001893083948561746,0.0015020472653265661
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2006,1.3012876555141257,1.4682429436254152,1.1644595066483119
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2007,86998.92229430609,97537.99979667923,77803.77066695923
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2007,0.0016985069753092405,0.0019056651268556583,0.0015181691284771245
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2007,1.3009362960121849,1.4585321384404542,1.163436816893535
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2008,87834.59851089859,98057.42807937013,78802.33379146004
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2008,0.0017001692219652483,0.00190678133614783,0.001522234211177736
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2008,1.2959547067300508,1.4467873435265393,1.1626882471112272
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2009,87263.5938869538,97921.67120160745,78255.89763796359
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2009,0.0016997502763006396,0.0019160576275733593,0.0015249645049956063
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2009,1.270045407114656,1.425164415388419,1.1389462540757125
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2010,87695.40399020736,98300.14649928207,78499.47748039314
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2010,0.0016913391048042432,0.0018973516025445258,0.0015147279977228366
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2010,1.2594101441967926,1.4117068403157242,1.1273457188702205
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2011,89080.58470912224,100782.00344347788,80175.72641099914
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2011,0.0017199685236617892,0.0019451479158013605,0.0015501289136037035
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2011,1.2633518792629084,1.4293028482238999,1.13706207658325
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2012,91104.38260605805,103506.55200315271,81473.38641446122
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2012,0.0017506283663820666,0.0019853383454050883,0.001571235435421988
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2012,1.2760301235972453,1.4497379222338855,1.141136050346473
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2013,94037.65855768695,106445.0965748731,83415.23156040191
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2013,0.001796716376305576,0.002032587359295151,0.0015958077988330202
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2013,1.300583919555763,1.4721844742222536,1.1536708854456146
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2014,98046.67271178751,110471.3041389822,87271.30513270812
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2014,0.0018582983363961006,0.0020920524160010574,0.0016583866730003208
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2014,1.3391709092420232,1.508872792081674,1.1919955039051124
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2015,103684.11416700413,117008.62935097805,92205.9783107141
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2015,0.001928185971489327,0.0021835180610186126,0.0017144602581184412
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2015,1.3985913175556708,1.5783252275828934,1.2437631524186783
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2016,111187.71718630368,125196.70315350645,97525.28996531386
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2016,0.002035691285266261,0.0022899568034429555,0.0017876097265806998
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2016,1.4816563518440053,1.6683361719397825,1.2995946764552806
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2017,118129.42859685973,132909.43843461244,103085.98751010791
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2017,0.0021326291023635365,0.0023952846591324163,0.001862461291457887
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2017,1.5553547565656956,1.7499562108882099,1.3572848265972266
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2018,123138.55990031171,138102.08885320244,107500.42976485023
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2018,0.002220545264313314,0.002493504297246737,0.0019332524734010648
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2018,1.6027052015473537,1.7974624384820497,1.3991677188054006
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2019,131278.42155123642,149528.07929342892,114713.22110012607
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2019,0.002379975978860118,0.0027180418611537746,0.002072742912570834
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2019,1.6897473608849416,1.9246474354176593,1.4765287419067312
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2020,146587.7196375655,167492.3538222731,127632.70450502317
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2020,0.002437082077671653,0.0027835063273907398,0.0021212206888788295
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2020,1.8674029806207004,2.133710255758259,1.6259321954571317
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2021,161517.29487130643,185448.893208703,139857.24543251807
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2021,0.0024497972172914397,0.0028146389281088874,0.0021269218729431695
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2021,2.038648522588556,2.340709782545823,1.7652584325504304
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2022,170855.5749211165,196723.8263450553,147066.0134343128
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2022,0.0028113918776555965,0.003243573162230648,0.0024178101350523264
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2022,2.137078065277538,2.4606406574300475,1.8395159280192575
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2023,172507.9466470534,198782.42754582077,149198.92256803543
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2023,0.0028733377448131384,0.003321974941683102,0.002495184167803942
1,All Population,1,Deaths,1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2023,2.138750820406264,2.4645014230318907,1.849765904981669
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,1991,9533240.688255342,11470970.294662608,7583240.486628668
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,1991,0.00346467471971893,0.004068212682811457,0.0028014835288688515
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,1991,175.9182186526807,211.67541305664463,139.93459324551475
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,1992,9872540.930953419,11816250.821620774,7969305.87100698
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,1992,0.003606463076705979,0.004233773438287228,0.0029199952432208778
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,1992,179.49901628869114,214.83885592728922,144.89507557922053
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,1993,10147617.253713552,12048097.229312507,8162223.537114304
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,1993,0.0036921111506117796,0.004298261815634797,0.0029914997871450712
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,1993,181.85384410266443,215.91204521153395,146.27391726922775
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,1994,10397813.968940217,12315805.742597386,8379629.460523172
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,1994,0.0037011553316912784,0.004300799018508887,0.002976318927855618
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,1994,183.7919586502507,217.6944179372245,148.11849066673324
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,1995,10586642.282427797,12506310.407701047,8485436.655612988
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,1995,0.0038314257642445867,0.004431890094116042,0.003079305305541825
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,1995,184.68528288319519,218.17413055555068,148.02949106257438
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,1996,10725518.775152097,12701524.628319105,8618361.974751022
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,1996,0.0038850685057028036,0.0044992755624275365,0.0031252225047037085
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,1996,184.69934848008842,218.72725904776283,148.4129462707047
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,1990,9118475.58582852,10975926.853641797,7217658.607446324
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,1990,0.0033231712215469433,0.003910947699783172,0.0026874683453837617
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,1990,170.88287003847,205.69204407341755,135.26101004373382
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,1997,10796788.354085702,12778800.67548419,8660389.20263679
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,1997,0.003926225991490138,0.004570317675170197,0.003150731483961753
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,1997,183.55367464358073,217.2494027481214,147.23325213520738
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,1998,10927103.147112787,12982540.043998325,8799914.653936487
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,1998,0.003975444003869673,0.0046400822950963105,0.003197293894295255
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,1998,183.4280234593152,217.93165376875183,147.71993362291377
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,1999,11039311.931246625,13094393.634403907,8876418.002791176
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,1999,0.004022265470718076,0.00468148445317546,0.0032635444626868187
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,1999,183.0028600408391,217.07072873027025,147.14774720976104
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2000,11141986.124268036,13125850.544079943,8967289.850567326
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2000,0.0040787569327847915,0.0047313781611286595,0.0033359515178842487
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2000,182.40658009891723,214.8846248713509,146.8044077738583
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2001,11133239.609991912,13103939.219165087,8936116.386888986
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2001,0.00409453803396404,0.004751530761770579,0.0033299130470055877
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2001,179.97920466855103,211.83740234726505,144.46065803653832
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2002,11120674.335984848,13073587.557034858,8903879.654848473
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2002,0.0040973464141563195,0.004734086513061156,0.003318760709811456
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2002,177.51106332694005,208.68396633445582,142.1260165989104
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2003,11060651.420813108,12942326.668082401,8842451.48826701
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2003,0.004086053230691083,0.00469543752780383,0.00333678106687783
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2003,174.30728890520444,203.96103157124244,139.35017817262562
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,1,Number,2004,11123338.20491275,12974858.317738954,8876705.076116508
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,2,Percent,2004,0.0041192844638087865,0.004718166431189141,0.0033648307535282043
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,561,Drug use disorders,3,Rate,2004,173.05342673481294,201.85879921296774,138.1010091788645
