population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,95,United Kingdom,3,Both,228,55+ years,697,Falls,1,Number,1982,4548.715462655971,5054.582326335296,4002.4602536558386
1,All Population,1,Deaths,95,United Kingdom,3,Both,228,55+ years,697,Falls,2,Percent,1982,0.007584048280354294,0.008434375582600595,0.006669854287919768
1,All Population,1,Deaths,95,United Kingdom,3,Both,228,55+ years,697,Falls,3,Rate,1982,30.907987664936897,34.34529362770021,27.196247636285985
1,All Population,1,Deaths,94,Switzerland,3,Both,228,55+ years,697,Falls,1,Number,1983,1407.489190599158,1544.8809165148627,1227.7145909681292
1,All Population,1,Deaths,94,Switzerland,3,Both,228,55+ years,697,Falls,2,Percent,1983,0.026495234529654407,0.029060146550016052,0.023224510295034487
1,All Population,1,Deaths,94,Switzerland,3,Both,228,55+ years,697,Falls,3,Rate,1983,90.11988346749081,98.91691467143913,78.60912652713635
1,All Population,1,Deaths,79,Finland,3,Both,228,55+ years,697,Falls,1,Number,1980,516.6654511512307,556.0344358837843,470.9526102265387
1,All Population,1,Deaths,79,Finland,3,Both,228,55+ years,697,Falls,2,Percent,1980,0.013727551576711733,0.01475310900236181,0.012554543235839766
1,All Population,1,Deaths,79,Finland,3,Both,228,55+ years,697,Falls,3,Rate,1980,49.288339786335634,53.044023260462886,44.92747139253351
1,All Population,1,Deaths,74,Andorra,3,Both,228,55+ years,697,Falls,1,Number,1981,1.7743738750644222,2.4304866724692378,1.2616829164967696
1,All Population,1,Deaths,74,Andorra,3,Both,228,55+ years,697,Falls,2,Percent,1981,0.016850851603874926,0.022969748475870074,0.012056241995488362
1,All Population,1,Deaths,74,Andorra,3,Both,228,55+ years,697,Falls,3,Rate,1981,33.22636436099194,45.51252522868991,23.62587551625139
1,All Population,1,Deaths,73,Western Europe,3,Both,228,55+ years,697,Falls,1,Number,1982,47374.00215350245,51696.65323427787,41858.16732575876
1,All Population,1,Deaths,73,Western Europe,3,Both,228,55+ years,697,Falls,2,Percent,1982,0.014011123888584944,0.015302244688235525,0.012369209514688137
